"standtree","SiteID","PlotID","TreeID","Position","newring","year","RW","EWW","LWW","distToMin","RD","minD","MXD","EWD","LWD"
"TW-1-146-2","TW","1","1-146","2",80,2011,0.999999999999981,0.899999999999986,0.099999999999975,0.2,398.5488,295.97,676.33,371.651333333333,640.626
"TW-1-146-2","TW","1","1-146","2",81,2012,0.749999999999981,0.639999999999995,0.109999999999994,0.12,401.6716,314.21,580.44,381.3315625,520.013636363636
"TW-1-146-2","TW","1","1-146","2",82,2013,0.410000000000006,0.279999999999982,0.130000000000005,0.11,455.260731707317,313,587.22,403.916428571429,565.848461538461
"TW-1-146-2","TW","1","1-146","2",83,2014,0.619999999999985,0.500000000000009,0.119999999999985,0.09,399.467096774194,294.99,545.49,371.3576,516.59
"TW-1-146-2","TW","1","1-146","2",84,2015,0.689999999999978,0.589999999999984,0.099999999999975,0.26,364.300144927536,280.53,498.29,346.549830508475,469.027
"TW-1-146-2","TW","1","1-146","2",85,2016,0.299999999999992,0.26,0.0400000000000011,0.1,409.765333333333,315.99,513.83,396.730384615385,494.4925
"TW-1-146-2","TW","1","1-146","2",86,2017,0.270000000000019,0.0800000000000216,0.190000000000007,0.23,295.142592592593,196.3,469.39,400.3,250.865789473684
"TW-1-146-3","TW","1","1-146","3",1,1944,0.809999999999983,0.0799999999999932,0.729999999999999,0,592.236913580247,396.56,637.97,512.17375,601.01095890411
"TW-1-146-3","TW","1","1-146","3",2,1945,3.26,2.85999999999999,0.400000000000015,1.56,468.382147239264,367.07,587.03,456.588986013986,552.70325
"TW-1-146-3","TW","1","1-146","3",3,1946,3.73,3.42,0.310000000000011,2.2,456.895174262735,346.23,576.86,448.903684210526,545.05935483871
"TW-1-146-3","TW","1","1-146","3",4,1947,2.27000000000002,2.09000000000001,0.180000000000016,1.67,487.230925110132,386.16,623.48,478.224688995215,591.803333333333
"TW-1-146-3","TW","1","1-146","3",5,1948,1.92999999999999,1.78000000000001,0.149999999999986,0.97,437.900518134715,337.3,610.56,425.314606741573,587.253333333333
"TW-1-146-3","TW","1","1-146","3",6,1949,1.90999999999998,1.67,0.23999999999999,0.33,491.103612565445,401.99,654.89,470.95005988024,631.33875
"TW-1-146-3","TW","1","1-146","3",7,1950,2.45999999999999,2.32999999999999,0.130000000000005,1.41,435.422073170732,348.04,679.83,423.161030042918,655.177692307692
"TW-1-146-3","TW","1","1-146","3",8,1951,3.21999999999998,2.96999999999998,0.249999999999981,1.7,443.140403726708,346.48,627.77,430.664915824916,591.3492
"TW-1-146-3","TW","1","1-146","3",9,1952,3.56999999999997,3.29999999999999,0.269999999999991,2.34,413.591652661064,329.48,652.1,396.621575757576,621.003703703704
"TW-1-146-3","TW","1","1-146","3",10,1953,3.27999999999998,2.99999999999998,0.279999999999982,0.32,425.43012195122,332.81,700.97,405.243266666667,641.717857142857
"TW-1-146-3","TW","1","1-146","3",11,1954,3.88,3.7,0.180000000000016,0.41,392.776494845361,308.87,791.86,375.167081081081,754.747777777778
"TW-1-146-3","TW","1","1-146","3",12,1955,3.32,3.10999999999999,0.210000000000003,1.88,393.103704819277,302.46,724.26,375.328488745981,656.34619047619
"TW-1-146-3","TW","1","1-146","3",13,1956,1.48,1.32,0.159999999999991,0.13,546.683108108108,393.51,775.39,524.670681818182,728.285625
"TW-1-146-3","TW","1","1-146","3",14,1957,3.09,2.96999999999999,0.119999999999999,2.15,414.474854368932,343.69,697.91,404.696228956229,656.495833333333
"TW-1-146-3","TW","1","1-146","3",15,1958,3.12,2.92,0.199999999999998,1.79,435.501730769231,321.04,763.97,416.188287671233,717.478
"TW-1-146-3","TW","1","1-146","3",16,1959,3.6,3.32,0.279999999999996,0.63,450.118722222222,326.39,726.02,429.986536144578,688.828928571429
"TW-1-146-3","TW","1","1-146","3",17,1960,3.06,2.78,0.279999999999996,0.89,428.835653594771,285.67,750.94,400.795503597122,707.234285714286
"TW-1-146-3","TW","1","1-146","3",18,1961,2.10999999999999,1.96999999999999,0.139999999999995,1.41,469.365213270142,335.1,668.16,458.641776649746,620.259285714286
"TW-1-146-3","TW","1","1-146","3",19,1962,2.99999999999999,2.87999999999999,0.119999999999999,0.22,407.5609,302.46,837.17,392.041111111111,780.035833333333
"TW-1-146-3","TW","1","1-146","3",20,1963,2.56,2.45,0.109999999999994,0.27,474.06796875,323.47,782.15,462.856857142857,723.77
"TW-1-146-3","TW","1","1-146","3",21,1964,2.78,2.45999999999999,0.320000000000002,1.7,426.640323741007,299.18,719.39,397.583170731707,650.0171875
"TW-1-146-3","TW","1","1-146","3",22,1965,4.95999999999999,4.64999999999999,0.309999999999997,1.41,381.787379032258,267.25,651.01,366.436408602151,612.051935483871
"TW-1-146-3","TW","1","1-146","3",23,1966,4.40000000000001,4.14,0.26,0.52,393.817386363636,282.35,736.86,374.697753623188,698.260769230769
"TW-1-146-3","TW","1","1-146","3",24,1967,4.68999999999999,4.54999999999999,0.139999999999995,2.46,388.789509594883,292.25,738.22,380.236615384615,666.758571428571
"TW-1-146-3","TW","1","1-146","3",25,1968,3.43999999999999,3.21999999999999,0.219999999999994,1.08,386.92273255814,276.51,763.75,364.893354037267,709.352727272727
"TW-1-146-3","TW","1","1-146","3",26,1969,4.04999999999999,3.74999999999999,0.299999999999992,0.29,389.073160493827,258.82,736.76,365.050186666667,689.360333333333
"TW-1-146-3","TW","1","1-146","3",27,1970,3.15,2.91000000000001,0.240000000000004,1.08,389.433206349206,271.96,694.44,367.258728522337,658.29875
"TW-1-146-3","TW","1","1-146","3",28,1971,2.99999999999999,2.87999999999999,0.119999999999999,2.08,395.184166666667,305.5,694.95,383.770416666667,669.114166666667
"TW-1-146-3","TW","1","1-146","3",29,1972,2.87999999999999,2.76999999999999,0.109999999999994,0.4,366.842569444444,276.99,717.73,354.338050541516,681.729090909091
"TW-1-146-3","TW","1","1-146","3",30,1973,2.62,2.31,0.309999999999997,1.09,400.740381679389,282.35,689.05,367.59619047619,647.718064516129
"TW-1-146-3","TW","1","1-146","3",31,1974,2.39,2.20999999999999,0.180000000000002,1.78,393.732928870293,284.4,646.16,375.550633484163,616.971111111111
"TW-1-146-3","TW","1","1-146","3",32,1975,2.95,2.77,0.180000000000002,0.38,411.872542372881,278.72,761.1,391.694837545126,722.385
"TW-1-146-3","TW","1","1-146","3",33,1976,3.40999999999999,3.29,0.119999999999999,1.29,375.729589442815,263.19,739.79,364.109088145897,694.325
"TW-1-146-3","TW","1","1-146","3",34,1977,1.32999999999999,1.26,0.0700000000000023,0.3,403.673082706767,321.12,633.94,394.287698412698,572.61
"TW-1-146-3","TW","1","1-146","3",35,1978,2.48,2.21999999999999,0.26,0.66,373.305201612903,250.9,621.62,348.801891891892,582.525769230769
"TW-1-146-3","TW","1","1-146","3",36,1979,2.62999999999999,2.45999999999999,0.169999999999997,0.34,376.888288973384,260.69,681.85,357.997235772358,650.252941176471
"TW-1-146-3","TW","1","1-146","3",37,1980,2.4,2.22000000000001,0.180000000000002,1.31,380.886916666667,270.78,690.67,359.29018018018,647.246666666667
"TW-1-146-3","TW","1","1-146","3",38,1981,1.79999999999999,1.64,0.160000000000006,0.43,400.062833333333,302.06,623.77,381.970792682927,585.50625
"TW-1-146-3","TW","1","1-146","3",39,1982,2.39000000000001,2.18000000000002,0.210000000000003,0.46,373.786443514644,288.36,588.84,357.323990825688,544.682380952381
"TW-1-146-3","TW","1","1-146","3",40,1983,2.04999999999999,1.88,0.169999999999997,0.76,364.523512195122,265.38,639.35,343.00579787234,602.484117647059
"TW-1-146-3","TW","1","1-146","3",41,1984,1.59999999999999,1.46,0.139999999999995,0.11,378.734625,275.89,700.97,352.52698630137,652.042857142857
"TW-1-146-3","TW","1","1-146","3",42,1985,2.02,1.9,0.119999999999999,0.62,339.481831683168,225.31,722.18,317.927894736842,680.7525
"TW-1-146-3","TW","1","1-146","3",43,1986,2.09000000000001,1.93000000000002,0.160000000000006,0.22,382.838660287081,272.9,746.41,355.487616580311,712.760625
"TW-1-146-3","TW","1","1-146","3",44,1987,2.09000000000001,1.93,0.160000000000006,0.35,391.220574162679,277.46,672.58,370.798704663212,637.559375
"TW-1-146-3","TW","1","1-146","3",45,1988,2.62,2.43,0.189999999999993,0.32,383.072824427481,271.8,689.25,361.844485596708,654.572105263158
"TW-1-146-3","TW","1","1-146","3",46,1989,1.56,1.43999999999999,0.119999999999999,0.37,444.20141025641,332.32,727.79,423.457569444444,693.1275
"TW-1-146-3","TW","1","1-146","3",47,1990,2.38999999999998,2.22999999999998,0.160000000000006,1.47,386.198912133891,282.35,712.47,365.542062780269,674.10375
"TW-1-146-3","TW","1","1-146","3",48,1991,1.59000000000001,1.50000000000001,0.0900000000000125,0.18,380.746289308176,286.07,740.95,361.118266666667,707.88
"TW-1-146-3","TW","1","1-146","3",49,1992,1.78000000000001,1.66000000000001,0.120000000000014,0.27,383.879662921348,285.51,721.98,363.206325301205,669.860833333333
"TW-1-146-3","TW","1","1-146","3",50,1993,1.47000000000001,1.35,0.120000000000014,0.27,395.396054421769,290.19,708.35,370.691481481482,673.3225
"TW-1-146-3","TW","1","1-146","3",51,1994,1.29999999999999,1.22000000000001,0.0799999999999932,0.29,392.938384615385,303.66,615.31,380.831065573771,577.575
"TW-1-146-3","TW","1","1-146","3",52,1995,1.73999999999999,1.64999999999999,0.0899999999999841,0.46,365.507643678161,283.38,784.52,345.216606060606,737.51
"TW-1-146-3","TW","1","1-146","3",53,1996,0.490000000000018,0.449999999999998,0.0400000000000011,0.2,435.002857142857,361.59,630.9,419.022444444444,614.7825
"TW-1-146-3","TW","1","1-146","3",54,1997,1.29999999999999,1.22000000000001,0.0799999999999932,0.07,376.128076923077,279.43,720.73,355.528606557377,690.27
"TW-1-146-3","TW","1","1-146","3",55,1998,1.21999999999998,1.15999999999998,0.0599999999999829,0.54,373.139918032787,269.6,774.64,354.53025862069,732.926666666667
"TW-1-146-3","TW","1","1-146","3",56,1999,1.54999999999999,1.43999999999998,0.109999999999994,0.37,392.288387096774,295.28,710.82,370.099305555556,682.763636363636
"TW-1-146-3","TW","1","1-146","3",57,2000,0.55000000000002,0.470000000000008,0.0800000000000216,0.24,391.974,317.24,614.43,380.724468085106,458.065
"TW-1-146-3","TW","1","1-146","3",58,2001,0.870000000000014,0.729999999999999,0.140000000000024,0.4,403.122183908046,304.14,598.9,370.239315068493,574.582857142857
"TW-1-146-3","TW","1","1-146","3",59,2002,0,0,0,NA,NA,NA,NA,NA,NA
"TW-1-146-3","TW","1","1-146","3",60,2003,0.440000000000007,0.399999999999986,0.0400000000000011,0.16,389.670227272727,308.07,518.43,385.15875,434.785
"TW-1-146-3","TW","1","1-146","3",61,2004,0.48999999999999,0.459999999999989,0.0299999999999818,0.12,398.359591836735,327.2,495.92,393.117826086957,478.733333333333
"TW-1-146-3","TW","1","1-146","3",62,2005,0.829999999999993,0.71999999999998,0.109999999999994,0.05,385.739759036145,293.61,609.4,355.625555555556,582.850909090909
"TW-1-146-3","TW","1","1-146","3",63,2006,0.590000000000013,0.500000000000009,0.0900000000000125,0.2,435.448813559322,342.62,608.34,408.8956,582.966666666667
"TW-1-146-3","TW","1","1-146","3",64,2007,0.570000000000002,0.48999999999999,0.0799999999999932,0.21,452.046666666667,369.74,559.89,438.51,534.95875
"TW-1-146-3","TW","1","1-146","3",65,2008,1.26,1.07999999999999,0.179999999999988,0.24,359.386587301587,263.42,516.96,341.577777777778,466.239444444444
"TW-1-146-3","TW","1","1-146","3",66,2009,0.71999999999998,0.539999999999973,0.179999999999988,0.12,356.789583333333,296.15,444.21,341.740185185185,401.937777777778
"TW-1-146-3","TW","1","1-146","3",67,2010,1.36999999999999,1.27999999999998,0.0899999999999841,0.05,360.588686131387,274.39,683.67,341.1621875,636.876666666667
"TW-1-146-3","TW","1","1-146","3",68,2011,1.26,1.18000000000002,0.0799999999999932,0.49,367.76626984127,277.46,664.96,349.415508474576,638.44
"TW-1-146-3","TW","1","1-146","3",69,2012,0.699999999999998,0.600000000000003,0.100000000000003,0.15,416.181857142857,317.16,648.73,383.989833333333,609.334
"TW-1-146-3","TW","1","1-146","3",70,2013,0.470000000000008,0.350000000000003,0.120000000000014,0.06,417.285531914894,301.9,583.7,369.188285714286,557.569166666667
"TW-1-146-3","TW","1","1-146","3",71,2014,0.78000000000001,0.740000000000018,0.0400000000000011,0.13,374.451025641026,288.28,688.24,358.918918918919,661.795
"TW-1-146-3","TW","1","1-146","3",72,2015,0.880000000000005,0.829999999999993,0.049999999999992,0.2,338.829772727273,241.4,633.45,322.972891566265,602.054
"TW-1-146-3","TW","1","1-146","3",73,2016,0.479999999999999,0.419999999999997,0.0599999999999829,0.03,379.089583333333,278.72,564.49,355.674285714286,542.996666666667
"TW-1-146-3","TW","1","1-146","3",74,2017,0.359999999999994,0.0899999999999841,0.269999999999991,0.35,283.2075,204.47,497.27,352.631111111111,260.066296296296
"TW-1-146-4","TW","1","1-146","4",1,1959,2.62,NA,2.62,1.94,516.847900763359,443.2,588.16,NA,516.847900763359
"TW-1-146-4","TW","1","1-146","4",2,1960,2.68999999999999,2.48999999999999,0.199999999999998,1.13,428.620855018587,364.73,568.32,420.059959839357,535.204
"TW-1-146-4","TW","1","1-146","4",3,1961,2.35999999999999,2.21999999999999,0.139999999999995,1.4,392.281949152542,313.73,542.95,384.536396396396,515.104285714286
"TW-1-146-4","TW","1","1-146","4",4,1962,1.38,1.32999999999999,0.0500000000000063,0.96,374.257463768116,308.63,524.48,369.601729323308,498.1
"TW-1-146-4","TW","1","1-146","4",5,1963,1.55000000000001,1.46,0.0899999999999983,0.39,372.321548387097,309.3,543.72,362.655684931507,529.123333333333
"TW-1-146-4","TW","1","1-146","4",6,1964,1.4,1.27000000000001,0.12999999999999,0.43,366.830285714286,286.26,587.27,347.175354330709,558.843846153846
"TW-1-146-4","TW","1","1-146","4",7,1965,3.18,3.06,0.119999999999999,1.82,365.090440251572,279.74,596.65,357.274183006536,564.405
"TW-1-146-4","TW","1","1-146","4",8,1966,3.06999999999999,2.90999999999999,0.159999999999991,2.42,371.048078175896,282.92,709.67,353.911030927835,682.728125
"TW-1-146-4","TW","1","1-146","4",9,1967,3.01,2.78,0.229999999999999,1.54,372.081395348837,270.38,677.95,350.633201438849,631.324782608696
"TW-1-146-4","TW","1","1-146","4",10,1968,2.74999999999999,2.64,0.109999999999994,0.16,394.578218181818,310.25,719.19,382.585303030303,682.408181818182
"TW-1-146-4","TW","1","1-146","4",11,1969,3.53,3.34999999999999,0.180000000000002,1.05,370.048668555241,291.93,721.14,353.110955223881,685.278333333333
"TW-1-146-4","TW","1","1-146","4",12,1970,3.17,2.99999999999999,0.169999999999997,1.15,367.780567823344,283.72,667.28,352.2536,641.785882352941
"TW-1-146-4","TW","1","1-146","4",13,1971,2.53999999999998,2.37999999999999,0.159999999999991,1.81,379.194842519685,281.55,685.46,361.133025210084,647.864375
"TW-1-146-4","TW","1","1-146","4",14,1972,2.54,2.42,0.119999999999999,0.88,374.603779527559,284.66,674.92,361.948016528926,629.828333333333
"TW-1-146-4","TW","1","1-146","4",15,1973,2.68999999999999,2.54999999999999,0.139999999999995,0.83,351.154200743494,253.25,666.44,336.04137254902,626.423571428571
"TW-1-146-4","TW","1","1-146","4",16,1974,1.99,1.89,0.0999999999999963,0.75,372.284874371859,289.09,723.29,355.44671957672,690.526
"TW-1-146-4","TW","1","1-146","4",17,1975,2.47,2.35,0.119999999999999,1.25,336.146882591093,258.87,620.06,323.690212765957,580.09
"TW-1-146-4","TW","1","1-146","4",18,1976,2.39,2.33,0.0599999999999972,0.73,331.580920502092,260.29,769.17,321.74652360515,713.483333333333
"TW-1-146-4","TW","1","1-146","4",19,1977,1.07,1.01,0.0599999999999972,0.23,367.096822429907,284.08,681.28,349.705940594059,659.843333333333
"TW-1-146-4","TW","1","1-146","4",20,1978,2.32,2.17,0.150000000000001,0.25,356.859310344828,259.08,778.58,331.010506912442,730.805333333333
"TW-1-146-4","TW","1","1-146","4",21,1979,3.26,3.13,0.129999999999997,0.58,338.747024539877,260.29,687.46,325.462076677316,658.607692307692
"TW-1-146-4","TW","1","1-146","4",22,1980,2.64,2.56,0.0800000000000003,0.51,333.842916666667,258.23,675.3,324.1783203125,643.11
"TW-1-146-4","TW","1","1-146","4",23,1981,2.03,1.92,0.110000000000001,0.59,369.587142857143,274.26,706.09,352.331927083333,670.769090909091
"TW-1-146-4","TW","1","1-146","4",24,1982,2.47,2.37,0.0999999999999963,0.34,330.303562753036,251.34,599.25,319.939915611814,575.922
"TW-1-146-4","TW","1","1-146","4",25,1983,1.74999999999999,1.69,0.0599999999999972,0.57,323.2804,248.08,691.76,311.857692307692,645.02
"TW-1-146-4","TW","1","1-146","4",26,1984,1.92,1.87,0.0499999999999991,0.21,328.525416666667,225.56,733.89,318.911978609626,688.068
"TW-1-146-4","TW","1","1-146","4",27,1985,2.1,1.97000000000001,0.130000000000005,0.46,296.106523809524,207.77,586.64,279.077157360406,554.166923076923
"TW-1-146-4","TW","1","1-146","4",28,1986,2.12999999999999,2.07,0.0599999999999829,0.29,326.380375586854,256.3,644.78,317.972898550725,616.438333333333
"TW-1-146-4","TW","1","1-146","4",29,1987,2.21999999999999,2.14999999999999,0.0700000000000023,0.57,340.042882882883,244.48,694.73,329.853813953488,652.992857142857
"TW-1-146-4","TW","1","1-146","4",30,1988,2.34999999999999,2.10999999999999,0.240000000000004,1.07,341.669276595745,262.22,599.07,322.651327014218,508.86875
"TW-1-146-4","TW","1","1-146","4",31,1989,1.57999999999999,1.49999999999999,0.0799999999999932,0.3,368.846708860759,286.55,681.66,353.981466666667,647.57
"TW-1-146-4","TW","1","1-146","4",32,1990,2.24,2.09,0.150000000000001,0.62,332.5584375,262.43,596.38,316.638181818182,554.380666666667
"TW-1-146-4","TW","1","1-146","4",33,1991,1.62,1.55000000000001,0.0699999999999881,0.44,333.442777777778,267.44,579.8,323.203032258065,560.18
"TW-1-146-4","TW","1","1-146","4",34,1992,1.77000000000001,1.67,0.100000000000003,0.25,342.011242937853,272.82,623.89,326.808083832335,595.904
"TW-1-146-4","TW","1","1-146","4",35,1993,1.55000000000001,1.36000000000001,0.190000000000007,0.57,338.107870967742,272.96,547.36,327.252720588235,415.807894736842
"TW-1-146-4","TW","1","1-146","4",36,1994,1.11000000000001,1.03000000000001,0.0800000000000074,0.3,330.266216216216,269.59,540.96,316.169805825243,511.7575
"TW-1-146-4","TW","1","1-146","4",37,1995,1.62999999999999,1.57999999999999,0.049999999999992,0.9,320.328650306748,260.29,590.66,312.34917721519,572.48
"TW-1-146-4","TW","1","1-146","4",38,1996,0.48999999999999,0.419999999999997,0.0699999999999881,0.31,388.570816326531,323.07,568.94,376.550238095238,460.694285714286
"TW-1-146-4","TW","1","1-146","4",39,1997,1.39000000000001,1.31,0.0800000000000074,0.07,344.512014388489,264.36,653.61,327.217251908397,627.71375
"TW-1-146-4","TW","1","1-146","4",40,1998,1.7,1.56,0.139999999999995,0.51,328.389411764706,256.8,570.17,309.529166666667,538.546428571429
"TW-1-146-4","TW","1","1-146","4",41,1999,1.54,1.45,0.0899999999999983,0.47,348.379415584416,276.49,601.14,334.33075862069,574.718888888889
"TW-1-146-4","TW","1","1-146","4",42,2000,0.569999999999988,0.499999999999995,0.0699999999999881,0.15,355.408771929825,295.72,514.1,347.4928,411.951428571429
"TW-1-146-4","TW","1","1-146","4",43,2001,1.2,1.1,0.100000000000003,0.76,342.462166666667,274.55,562.18,325.024727272727,534.274
