"standtree","SiteID","PlotID","TreeID","Position","HT","newring","year","RW","ringDens","minDens","maxDens","EW.dens","LW.dens","EW.width","LW.width","GSL","Y2002","Y1996"
"TW-11-185-45","TW",11,185,45,4.5,78,2005,1.38,487.322898550725,349.78,825.56,451.210983606557,762.67625,1.21999999999999,0.160000000000006,80,1,1
"TW-11-185-45","TW",11,185,45,4.5,79,2006,0.490000000000004,558.058367346939,430.58,702.63,540.784516129032,587.807777777778,0.309999999999997,0.180000000000002,80,1,1
"TW-11-185-45","TW",11,185,45,4.5,80,2007,0.609999999999994,570.021639344262,443.99,758.75,529.572653061225,735.188333333333,0.48999999999999,0.119999999999999,80,1,1
"TW-11-185-45","TW",11,185,45,4.5,81,2008,1.53,443.91954248366,306.07,755.44,414.073695652174,718.501333333333,1.37999999999999,0.150000000000001,80,1,1
"TW-11-185-45","TW",11,185,45,4.5,82,2009,1.41000000000001,435.233546099291,318.85,737.38,417.127045454545,700.795555555556,1.32,0.0900000000000125,80,1,1
"TW-11-185-45","TW",11,185,45,4.5,83,2010,1.54,459.51961038961,335.75,903.33,430.016013986014,843.066363636364,1.42999999999999,0.109999999999994,80,1,1
"TW-11-185-45","TW",11,185,45,4.5,84,2011,1.57999999999999,472.76829113924,329.73,879.88,451.32322147651,827.803333333333,1.49000000000002,0.0899999999999841,80,1,1
"TW-11-185-45","TW",11,185,45,4.5,85,2012,1.07999999999999,518.486944444444,376.52,773.47,490.6409375,741.255,0.959999999999989,0.120000000000014,80,1,1
"TW-11-185-45","TW",11,185,45,4.5,86,2013,1.45,458.400551724138,314.43,748.14,413.783839285714,609.82696969697,1.12000000000001,0.329999999999993,80,1,1
"TW-11-185-45","TW",11,185,45,4.5,87,2014,1.89999999999999,497.045947368421,329.46,895.47,466.537028571429,852.983333333333,1.74999999999998,0.149999999999986,80,1,1
"TW-11-185-45","TW",11,185,45,4.5,88,2015,2.03000000000001,457.398620689655,279.47,877.71,403.324915254237,825.515769230769,1.77000000000002,0.26,80,1,1
"TW-11-185-45","TW",11,185,45,4.5,89,2016,1.57,524.347006369427,330.19,857.51,455.6772,792.5884375,1.25000000000001,0.320000000000002,80,1,1
"TW-4-327-3","TW",4,327,3,16,2,1947,0.91,384.643186813187,308.35,526.56,383.066333333333,526.56,0.9,0.01,150,1,1
"TW-4-327-3","TW",4,327,3,16,3,1948,0.85999999999999,413.79976744186,319.63,631.94,390.948051948052,609.308888888889,0.76999999999999,0.0900000000000001,150,1,1
"TW-4-327-3","TW",4,327,3,16,4,1949,2.52999999999999,393.150079051383,312.16,662.3,375.27678111588,601.374,2.32999999999999,0.2,150,1,1
"TW-4-327-3","TW",4,327,3,16,5,1950,1.54999999999999,401.630064516129,301.85,664.4,381.102887323944,625.85,1.41999999999999,0.12999999999999,150,1,1
"TW-4-327-3","TW",4,327,3,16,6,1951,1.68000000000001,423.721130952381,327.57,589.82,413.245256410256,559.9075,1.56,0.119999999999999,150,1,1
"TW-4-327-3","TW",4,327,3,16,7,1952,1.75000000000001,398.375028571429,321.16,642.83,387.830299401198,618.49625,1.67000000000001,0.0800000000000003,150,1,1
"TW-4-327-3","TW",4,327,3,16,8,1953,1.19,414.675546218487,310.8,620.21,393.722095238095,571.826428571429,1.05,0.139999999999999,150,1,1
"TW-4-327-3","TW",4,327,3,16,9,1954,1.34,408.541343283582,313.85,679.44,397.2253125,649.95,1.28,0.0599999999999989,150,1,1
"TW-4-327-3","TW",4,327,3,16,10,1955,1.85,416.996756756757,315.21,684.13,389.590242424242,643.1005,1.65,0.200000000000001,150,1,1
"TW-4-327-3","TW",4,327,3,16,11,1956,0.95,454.397578947368,374.18,591.64,440.870705882353,569.376,0.85,0.0999999999999999,150,1,1
"TW-4-327-3","TW",4,327,3,16,12,1957,1.23,386.827886178862,303.96,602.86,373.542695652174,577.8025,1.15,0.0800000000000003,150,1,1
"TW-4-327-3","TW",4,327,3,16,13,1958,1.51,398.795960264901,299.75,620.31,370.117131782946,566.958181818182,1.29,0.219999999999997,150,1,1
"TW-4-327-3","TW",4,327,3,16,14,1959,1.67,384.657784431138,306.15,624.62,373.755974842767,601.33125,1.59,0.0800000000000003,150,1,1
"TW-4-327-3","TW",4,327,3,16,15,1960,1.19,385.917899159664,272.23,628.13,345.749494949495,584.7515,0.989999999999997,0.200000000000001,150,1,1
"TW-4-327-3","TW",4,327,3,16,16,1961,1.01,426.917128712871,340.8,667.99,406.395,636.698888888889,0.92,0.0899999999999983,150,1,1
"TW-4-327-3","TW",4,327,3,16,17,1962,1.18,432.434745762712,309.53,730.58,406.41523364486,685.533636363636,1.07,0.109999999999998,150,1,1
"TW-4-327-3","TW",4,327,3,16,18,1963,1.43,442.168461538462,303.79,664.51,414.00616,637.74,1.25,0.179999999999998,150,1,1
"TW-4-327-3","TW",4,327,3,16,19,1964,2.73,403.98956043956,268.02,687.23,348.408878923767,651.8794,2.23,0.499999999999998,150,1,1
"TW-4-327-3","TW",4,327,3,16,20,1965,4.43,372.297223476298,273.06,646.37,351.712358722359,605.020555555556,4.07,0.360000000000001,150,1,1
"TW-4-327-3","TW",4,327,3,16,21,1966,3.03,378.509570957096,288.27,763.76,361.793321799308,723.580714285714,2.89,0.139999999999995,150,1,1
"TW-4-327-3","TW",4,327,3,16,22,1967,2.98,368.933087248322,258.15,779.08,353.228111888112,743.235,2.86,0.119999999999999,150,1,1
"TW-4-327-3","TW",4,327,3,16,23,1968,2.34,381.432606837607,264.97,730.8,361.642545454545,692.419285714286,2.2,0.139999999999995,150,1,1
"TW-4-327-3","TW",4,327,3,16,24,1969,1.7,394.032352941176,283.76,746.7,372.203396226415,709.56,1.59,0.110000000000001,150,1,1
"TW-4-327-3","TW",4,327,3,16,25,1970,1.97,396.92152284264,284.26,736.19,374.747663043478,710.766923076923,1.84000000000001,0.129999999999997,150,1,1
"TW-4-327-3","TW",4,327,3,16,26,1971,1.65,411.505757575758,328.94,635.46,401.212038216561,613.52,1.57,0.0800000000000003,150,1,1
"TW-4-327-3","TW",4,327,3,16,27,1972,1.28,400.51953125,306.83,669.47,382.553445378151,638.071111111111,1.19,0.0899999999999983,150,1,1
"TW-4-327-3","TW",4,327,3,16,28,1973,1.69,382.047337278107,274.13,572.8,350.796956521739,521.161935483871,1.38,0.310000000000004,150,1,1
"TW-4-327-3","TW",4,327,3,16,29,1974,0.750000000000002,463.647866666667,356.05,615.8,433.476,584.335333333333,0.599999999999996,0.150000000000001,150,1,1
"TW-4-327-3","TW",4,327,3,16,30,1975,1.36,407.974485294118,296.64,616.01,395.111811023622,589.481111111111,1.27,0.0900000000000054,150,1,1
"TW-4-327-3","TW",4,327,3,16,31,1976,1.21,395.300495867769,293.79,584,366.829223300971,558.219444444444,1.03,0.180000000000002,150,1,1
"TW-4-327-3","TW",4,327,3,16,32,1977,0.540000000000001,467.092407407407,374.27,640.44,451.380204081633,621.072,0.489999999999997,0.0499999999999991,150,1,1
"TW-4-327-3","TW",4,327,3,16,33,1978,0.799999999999999,411.061375,338.82,604.59,400.471866666667,569.904,0.750000000000002,0.0499999999999991,150,1,1
"TW-4-327-3","TW",4,327,3,16,34,1979,1.18,400.652881355932,288.02,636.81,373.464903846154,602.620714285714,1.04,0.140000000000003,150,1,1
"TW-4-327-3","TW",4,327,3,16,35,1980,1.07,395.302242990654,298.65,718.87,367.775102040816,695.042222222222,0.980000000000006,0.0899999999999983,150,1,1
"TW-4-327-3","TW",4,327,3,16,36,1981,0.83,473.267469879518,373.3,705.08,451.319066666667,679.03375,0.750000000000002,0.0800000000000003,150,1,1
"TW-4-327-3","TW",4,327,3,16,37,1982,1.27,435.700472440945,305.56,669.15,414.510782608696,638.768333333333,1.14999999999999,0.119999999999999,150,1,1
"TW-4-327-3","TW",4,327,3,16,38,1983,1.71,395.446023391813,286.1,729.04,371.253164556962,689.482307692308,1.58,0.130000000000005,150,1,1
"TW-4-327-3","TW",4,327,3,16,39,1984,0.790000000000001,468.209620253165,353.7,763.87,450.60972972973,728.688,0.739999999999997,0.0499999999999991,150,1,1
"TW-4-327-3","TW",4,327,3,16,40,1985,1.49,359.790536912752,275.46,679.76,348.35041958042,632.446666666667,1.43,0.0600000000000043,150,1,1
"TW-4-327-3","TW",4,327,3,16,41,1986,1.99,390.437889447236,286.18,599.92,368.868670886076,473.558292682927,1.58,0.410000000000006,150,1,1
"TW-4-327-3","TW",4,327,3,16,42,1987,1.2,419.882083333333,298.48,638.78,378.643939393939,614.290476190476,0.990000000000004,0.209999999999989,150,1,1
"TW-4-327-3","TW",4,327,3,16,43,1988,1.92,397.66328125,300.25,584.4,370.979146341463,553.956071428571,1.64,0.279999999999996,150,1,1
"TW-4-327-3","TW",4,327,3,16,44,1989,0.960000000000003,466.481979166667,400.91,537.63,450.146530612245,483.512553191489,0.490000000000004,0.470000000000008,150,1,1
"TW-4-327-3","TW",4,327,3,16,45,1990,1.03000000000001,410.37427184466,331.08,533.44,385.867283950617,500.604545454545,0.810000000000011,0.220000000000008,150,1,1
"TW-4-327-3","TW",4,327,3,16,46,1991,0.770000000000005,398.686753246753,315.72,559.31,385.452,531.034285714286,0.699999999999998,0.0700000000000023,150,1,1
"TW-4-327-3","TW",4,327,3,16,47,1992,0.859999999999994,431.366860465116,323.81,696.56,413.89525,664.321666666667,0.799999999999992,0.0599999999999972,150,1,1
"TW-4-327-3","TW",4,327,3,16,48,1993,0.939999999999993,446.570744680851,319.89,615.9,410.668533333333,588.29,0.749999999999995,0.189999999999993,150,1,1
"TW-4-327-3","TW",4,327,3,16,49,1994,0.729999999999999,415.980547945206,330.48,536.17,393.936,517.724615384615,0.600000000000003,0.130000000000005,150,1,1
"TW-4-327-3","TW",4,327,3,16,50,1995,1.06,413.211981132075,300.42,637.33,377.285666666667,615.2975,0.899999999999986,0.160000000000006,150,1,1
"TW-4-327-3","TW",4,327,3,16,51,1996,0,0,0,0,0,0,0,0,150,1,1
"TW-4-327-3","TW",4,327,3,16,52,1997,0.830000000000007,408.407710843373,320.99,567.13,400.990394736842,488.938571428571,0.76,0.0700000000000023,150,1,1
"TW-4-327-3","TW",4,327,3,16,53,1998,1.04,396.708846153846,303.11,552.31,389.63101010101,536.85,0.990000000000004,0.049999999999992,150,1,1
"TW-4-327-3","TW",4,327,3,16,54,1999,0.589999999999998,491.530169491525,374.62,707.35,462.030980392157,679.5875,0.51,0.0799999999999932,150,1,1
"TW-4-327-3","TW",4,327,3,16,55,2000,0.339999999999998,465.305,377.35,672.86,456.942580645161,551.716666666667,0.309999999999997,0.029999999999996,150,1,1
"TW-4-327-3","TW",4,327,3,16,56,2001,0.62999999999999,464.773968253968,343.39,763.54,436.174561403509,736.468333333333,0.569999999999988,0.0599999999999972,150,1,1
"TW-4-327-3","TW",4,327,3,16,57,2002,0,0,0,0,0,0,0,0,150,1,1
"TW-4-327-3","TW",4,327,3,16,58,2003,0.329999999999993,415.547878787879,358.41,659.56,414.318125,454.9,0.320000000000002,0.01,150,1,1
"TW-4-327-3","TW",4,327,3,16,59,2004,0.139999999999995,416.297857142857,376.65,460.84,398.464444444444,448.398,0.0899999999999983,0.049999999999992,150,1,1
"TW-4-327-3","TW",4,327,3,16,60,2005,0.540000000000001,405.020740740741,335.03,578.69,389.589795918367,556.244,0.490000000000004,0.0500000000000063,150,1,1
"TW-4-327-3","TW",4,327,3,16,61,2006,0.109999999999994,481.157272727273,434.02,556.05,473.668,556.05,0.0999999999999892,0.01,150,1,1
"TW-4-327-3","TW",4,327,3,16,62,2007,0.119999999999999,544.854166666667,504.06,588.72,513.406666666667,576.301666666667,0.0599999999999972,0.0600000000000114,150,1,1
"TW-4-327-3","TW",4,327,3,16,63,2008,0.559999999999997,394.8675,323.81,530.72,382.703529411765,518.94,0.51,0.049999999999992,150,1,1
"TW-4-327-3","TW",4,327,3,16,64,2009,0.229999999999999,427.132608695652,395.63,470.16,422.208571428571,434.792222222222,0.139999999999995,0.0899999999999983,150,1,1
"TW-4-327-3","TW",4,327,3,16,65,2010,0.419999999999997,410.059761904762,347.8,543.98,398.069210526316,523.97,0.37999999999999,0.0400000000000011,150,1,1
"TW-4-327-3","TW",4,327,3,16,66,2011,1.32,441.875681818182,305.31,672.86,421.413613445378,629.182307692308,1.18999999999999,0.130000000000005,150,1,1
"TW-4-327-3","TW",4,327,3,16,67,2012,1.19000000000001,407.18487394958,288.85,603.17,378.358712871287,568.931666666667,1.01,0.180000000000002,150,1,1
"TW-4-327-3","TW",4,327,3,16,68,2013,0.729999999999999,524.931095890411,406.2,661.24,506.066612903226,631.258181818182,0.619999999999999,0.109999999999994,150,1,1
"TW-4-327-3","TW",4,327,3,16,69,2014,0.740000000000004,463.312702702703,337.09,593.05,437.157735849057,529.322857142857,0.529999999999996,0.210000000000003,150,1,1
"TW-4-327-3","TW",4,327,3,16,70,2015,0.650000000000001,446.330307692308,330.39,583.9,407.761458333333,555.230588235294,0.479999999999999,0.169999999999997,150,1,1
"TW-4-327-3","TW",4,327,3,16,71,2016,0.779999999999996,397.683205128205,309.02,524.52,390.497966101695,419.995263157895,0.589999999999998,0.189999999999993,150,1,1
"TW-5-366-45","TW",5,366,45,4.5,2,1934,3.62,464.613287292818,380.58,598.65,456.692314540059,571.388,3.37,0.25,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,3,1935,1.69,451.170118343195,399.08,573.81,446.793602484472,539.2475,1.61,0.0800000000000003,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,4,1936,1.95,458.497538461538,375.24,596.64,440.194311377246,567.663214285714,1.67,0.28,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,5,1937,1.95999999999999,480.747091836735,405.52,645.49,473.471837837838,603.103636363636,1.84999999999999,0.11,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,6,1938,2.33,424.807982832618,320.71,589.66,415.48488372093,536.167222222222,2.15,0.18,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,7,1939,1.29,459.851550387597,373.66,694.88,440.980338983051,662.288181818182,1.18,0.11,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,8,1940,1.88,424.109734042553,332.26,654.12,411.539039548023,626.383636363636,1.77,0.11,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,9,1941,1.86,422.622043010753,344.71,643.32,406.413023255814,621.761428571429,1.72,0.139999999999999,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,10,1942,1.25,441.26744,337.78,635.94,427.07052173913,604.532,1.15,0.0999999999999999,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,11,1943,1.43,403.287342657343,326.35,558.49,389.71125,519.136666666667,1.28,0.150000000000001,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,12,1944,1.79,397.873463687151,306.61,663.29,391.034770114943,635.86,1.74,0.0499999999999991,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,13,1945,1.52,406.458881578947,313.24,611.47,390.418142857143,593.600833333333,1.4,0.120000000000003,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,14,1946,1.29,444.431705426357,331.94,660.79,423.896120689655,627.672307692308,1.16,0.130000000000001,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,15,1947,1.4,407.101857142857,303.5,696.11,389.045615384615,641.833,1.3,0.0999999999999999,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,16,1948,1.2,412.5825,313.64,608.38,399.101531531532,578.847777777778,1.11,0.0899999999999983,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,17,1949,0.83,419.930481927711,303.66,669.29,389.841780821918,639.578,0.729999999999999,0.0999999999999999,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,18,1950,0.550000000000003,438.259090909091,335.75,628.19,423.91,621.21,0.51,0.0400000000000011,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,19,1951,0.44,458.341363636364,335.83,624.39,436.268421052632,598.136666666667,0.380000000000001,0.0600000000000007,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,20,1952,0.970000000000001,388.212164948454,297.07,667.89,371.281978021978,644.986666666667,0.909999999999999,0.0600000000000007,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,21,1953,0.970000000000001,435.935463917526,318.94,681.38,411.192988505747,651.195,0.869999999999999,0.0999999999999999,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,22,1954,1.23,412.417154471545,327.24,575.7,396.281698113208,513.026470588235,1.06,0.169999999999997,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,23,1955,0.989999999999997,404.288787878788,304.22,601.34,371.403414634146,562.912352941176,0.819999999999995,0.169999999999997,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,24,1956,0.280000000000003,515.103928571429,460.82,578.82,510.0832,556.943333333333,0.250000000000002,0.0300000000000031,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,25,1957,0.750000000000002,415.887066666667,314.85,577.68,390.97546875,560.827272727273,0.640000000000003,0.110000000000001,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,26,1958,0.930000000000002,399.981612903226,263.88,645.3,376.69130952381,617.357777777778,0.839999999999998,0.0899999999999983,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,27,1959,0.380000000000005,417.438684210526,311,653.92,386.462121212121,621.884,0.33,0.0499999999999991,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,28,1960,0.519999999999998,395.535961538462,314.61,569,373.040238095238,490.018,0.419999999999997,0.0999999999999963,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,29,1961,0.500000000000002,461.9018,328.21,668.89,410.420512820513,644.426363636364,0.390000000000003,0.110000000000001,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,30,1962,0.810000000000004,436.361481481481,320.63,717.79,416.7428,681.595,0.750000000000002,0.0600000000000043,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,31,1963,1.51,478.843973509934,334.45,812.33,461.661690140845,749.942222222222,1.42,0.0899999999999983,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,32,1964,2.91000000000001,480.547147766323,332.83,757.07,435.733983050847,672.836363636364,2.36,0.549999999999999,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,33,1965,3.94,387.906395939086,290.5,728.27,364.211325966851,655.956875,3.62,0.320000000000002,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,34,1966,3.15,474.551174603175,296.59,782.95,452.142714776632,746.25375,2.91,0.239999999999997,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,35,1967,3.30000000000001,422.162575757576,300.88,785.97,389.346254180602,738.681290322581,2.99,0.310000000000004,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,36,1968,3,452.113966666667,292.87,789.11,422.066556776557,755.926666666667,2.73,0.270000000000005,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,37,1969,1.99,450.442512562814,320.55,909.62,434.462303664921,831.97,1.91,0.0800000000000003,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,38,1970,1.57,567.341910828025,419.16,811.01,533.890592592593,772.611363636364,1.35,0.220000000000001,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,39,1971,1.69,471.812781065089,357.76,758.35,449.272774193548,721.362857142857,1.55,0.140000000000003,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,40,1972,1.83,456.87737704918,343.24,842.94,425.977023809524,802.961333333333,1.68,0.150000000000001,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,41,1973,1.82,432.465989010989,313.32,858.7,410.538720930233,809.615,1.71999999999999,0.100000000000003,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,42,1974,0.929999999999988,486.077741935484,343.9,835.68,465.285977011494,787.558333333333,0.869999999999999,0.0599999999999972,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,43,1975,1.43,413.531048951049,301.67,798.33,392.968148148148,760.53,1.35,0.0800000000000074,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,44,1976,1.17,422.390085470085,318.94,872.67,400.100630630631,834.745,1.10999999999999,0.0599999999999972,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,45,1977,0.53000000000001,504.697169811321,362.38,829.89,474.623333333333,793.406,0.480000000000013,0.0500000000000063,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,46,1978,1.01,414.446831683168,295.48,837.46,398.141443298969,809.8525,0.970000000000008,0.0400000000000011,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,47,1979,1.2,415.22225,277.76,863.57,380.051545454545,802.1,1.1,0.100000000000003,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,48,1980,1.14,384.982280701754,286.71,799.86,364.655,750.873333333333,1.07999999999999,0.0599999999999972,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,49,1981,1.03,445.109611650485,298.26,883.43,417.788645833333,819.797142857143,0.960000000000003,0.0700000000000023,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,50,1982,1.14,428.537105263158,289.95,812.77,409.070462962963,778.936666666667,1.07999999999999,0.0599999999999972,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,51,1983,1.32999999999999,409.428721804511,290.82,770.49,387.59064516129,710.308888888889,1.23999999999999,0.0899999999999983,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,52,1984,1.07,419.130186915888,314.29,703.37,398.454242424242,674.995,0.98999999999999,0.0800000000000074,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,53,1985,0.949999999999998,382.446842105263,274.24,624,355.645421686747,567.823333333333,0.830000000000007,0.119999999999999,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,54,1986,1.4,395.715785714286,273.3,775.21,371.883358778626,742.61,1.31,0.0899999999999983,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,55,1987,0.909999999999991,405.778681318681,273.69,826.9,384.230465116279,776.408,0.859999999999994,0.049999999999992,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,56,1988,1.87,443.771604278075,281.76,796.92,401.446097560976,745.570869565217,1.64,0.229999999999999,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,57,1989,1.01999999999999,451.714803921569,313.24,874.04,423.225578947368,838.354285714286,0.949999999999998,0.0700000000000023,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,58,1990,1.37,404.843065693431,308.84,835.9,387.288778625954,788.111666666667,1.31,0.0599999999999972,120,1,1
"TW-5-366-45","TW",5,366,45,4.5,59,1991,0.979999999999999,432.413265306122,287.58,920.16,398.939450549451,867.572857142857,0.909999999999991,0.0700000000000023,120,1,1
